
  215  0  0.3761    9    9.01  0.106  2.747    0.47  0.54  0.15  0.14  3.47  2.24  0.20  0.47  2.73  1.72  0.94  1.41  0.48  1.11  0.30  0.48  0.55  1.14  1.22  2.62      0.00  0.00  0.00  0.00  2.44  0.00  0.00  0.00  0.59  1.21  0.00  0.45  0.00  1.00  0.00  0.00  0.00  0.62  0.00  1.21     0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0      0.00  0.00  0.04  0.00  0.00  0.12  0.05  0.00  0.38  0.12  0.00  0.00  0.00  0.00  0.07  0.06  0.05  0.00  0.11  0.00
  216  0  0.4691   11   19.05  0.094  2.832    1.85  1.68  0.62  0.72  0.64  1.82  1.39  0.86  0.52  0.24  1.11  1.84  0.83  0.99  0.52  0.29  0.68  1.26  1.19  0.78      1.33  0.50  0.00  0.00  0.00  1.33  0.77  0.72  0.00  0.00  0.00  1.70  0.00  0.00  0.00  0.00  0.00  1.17  0.47  0.00     0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0      0.30  0.03  0.00  0.00  0.03  0.08  0.00  0.00  0.05  0.04  0.00  0.01  0.02  0.20  0.00  0.18  0.00  0.00  0.00  0.06
  217  1  0.3756   11   28.16  0.113  2.628    1.59  0.51  0.28  0.17  0.46  0.24  0.36  0.40  1.32  1.51  0.69  0.65  0.53  0.57  0.62  0.41  0.58  1.04  1.17  1.50      0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.99  0.60  0.63  0.00  0.00  0.00  0.00  0.00  0.00  1.09  0.74  0.80     0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0      0.00  0.00  0.04  0.00  0.00  0.02  0.00  0.02  0.00  0.31  0.08  0.09  0.31  0.02  0.00  0.00  0.05  0.06  0.00  0.00
  218  1  0.5191    8    6.96  0.108  2.583    0.73  0.60  0.25  0.54  0.56  0.79  0.67  2.14  0.96  2.31  0.80  0.63  0.67  1.69  0.72  0.60  5.15  5.37  0.35  0.26      0.00  0.56  0.00  0.00  0.00  0.78  0.00  1.05  0.65  1.20  0.00  0.00  0.00  0.00  0.59  0.00  1.55  3.00  0.00  0.00     0 1 0 0 0 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0      0.00  0.00  0.11  0.07  0.08  0.00  0.03  0.03  0.10  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.24  0.34  0.00
  219  1  0.4690    9   11.83  0.155  2.289    1.14  0.95  1.17  1.61  0.99  1.97  0.87  0.82  0.43  0.89  0.75  1.60  1.31  1.06  1.62  2.82  0.41  1.55  0.56  0.30      1.20  0.00  0.86  0.90  0.00  0.68  0.00  0.00  0.00  0.00  0.46  0.97  0.76  1.03  1.44  0.69  0.00  1.12  0.00  0.00     1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0      0.05  0.06  0.00  0.00  0.00  0.01  0.00  0.02  0.00  0.00  0.00  0.00  0.16  0.02  0.00  0.50  0.00  0.00  0.10  0.07
  220  1  0.5402   11   25.60  0.115  2.645    1.71  0.84  1.67  1.63  0.73  0.67  0.92  1.82  0.86  2.76  1.67  1.24  0.95  2.26  0.32  0.53  0.71  0.77  0.58  0.67      0.00  0.00  1.40  0.00  0.00  0.00  0.00  0.00  0.00  1.69  1.20  0.00  0.00  1.10  0.00  0.00  0.55  0.00  0.00  0.42     0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0      0.00  0.00  0.02  0.38  0.00  0.00  0.04  0.00  0.00  0.01  0.10  0.03  0.24  0.03  0.00  0.00  0.03  0.02  0.00  0.10
  221  1  0.6428    9   10.75  0.091  2.765    0.99  1.67  2.03  2.59  3.14  1.12  0.75  0.84  1.40  0.38  1.67  1.91  0.25  0.47  1.14  0.74  1.70  1.29  0.66  0.52      0.44  0.52  1.53  1.19  1.02  0.00  0.00  0.00  0.00  0.00  0.95  1.69  0.00  0.00  0.95  0.00  1.32  0.72  0.60  0.45     0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1      0.31  0.18  0.00  0.00  0.00  0.00  0.11  0.00  0.00  0.04  0.00  0.06  0.14  0.00  0.03  0.00  0.00  0.02  0.00  0.11
  222  1  0.4128    9   13.76  0.084  2.814    0.31  2.66  0.31  0.33  0.34  1.15  0.84  1.80  0.59  0.30  2.40  2.68  1.75  1.68  1.21  0.30  0.98  1.04  0.41  0.64      0.00  0.50  0.00  0.00  0.00  0.00  0.00  1.37  0.00  0.00  0.00  1.33  0.71  0.96  0.58  0.00  0.81  0.54  0.00  0.00     0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0      0.12  0.02  0.00  0.06  0.00  0.00  0.18  0.00  0.00  0.00  0.26  0.00  0.00  0.00  0.00  0.05  0.00  0.20  0.05  0.05
  223  1  0.5512    9   37.53  0.235  1.536    0.82  1.70  1.25  1.36  8.45  4.08  1.71  2.68  1.07  2.25  0.39  1.09  1.98  0.97  0.60  0.66  1.39  1.75  0.28  0.98      0.00  1.28  0.99  0.00  4.56  1.69  1.38  0.54  0.90  0.00  0.00  1.06  1.90  0.64  0.00  0.38  0.00  0.98  0.00  0.71     0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0      0.00  0.00  0.00  0.01  0.01  0.00  0.00  0.03  0.00  0.00  0.00  0.04  0.00  0.09  0.01  0.00  0.00  0.73  0.03  0.05
  224  1  0.4889   12   27.14  0.083  3.075    1.00  1.26  3.64  2.05  1.89  0.54  1.68  2.00  2.05  3.16  0.95  0.98  0.83  2.28  0.47  0.65  1.42  0.98  1.09  1.00      0.83  0.27  2.94  0.00  1.15  0.00  1.36  1.02  0.96  0.00  0.70  0.82  0.00  1.49  0.00  0.00  0.00  0.00  0.00  0.00     0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0      0.04  0.03  0.14  0.09  0.31  0.04  0.00  0.00  0.05  0.02  0.00  0.12  0.00  0.00  0.05  0.00  0.00  0.10  0.00  0.02
  225  1  0.6998   10   28.68  0.154  2.367    1.83  5.23  2.65  0.58  0.41  0.52  2.78  1.65  1.51  2.39  1.78  1.41  1.40  3.11  0.39  0.52  0.89  0.28  3.44  2.97      1.51  5.73  2.21  0.00  0.00  0.00  0.66  0.65  0.63  0.81  1.39  0.51  0.00  0.99  0.00  0.00  0.00  0.00  0.45  2.15     1 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0      0.03  0.00  0.00  0.08  0.00  0.01  0.53  0.02  0.11  0.00  0.00  0.08  0.00  0.00  0.05  0.00  0.00  0.00  0.04  0.05
  226  1  0.5569    6   11.87  0.213  1.639    0.45  0.43  3.12  0.53  2.39  1.97  0.16  0.65  0.86  1.61  0.26  0.39  3.69  2.72  0.50  5.27  0.70  0.37  2.67  2.23      0.00  0.00  2.07  0.00  1.73  0.00  0.00  0.51  0.00  1.48  0.00  0.00  0.00  1.30  0.00  0.87  0.00  0.00  0.00  0.71     0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0      0.00  0.00  0.05  0.03  0.00  0.00  0.00  0.50  0.00  0.00  0.00  0.00  0.00  0.37  0.01  0.00  0.00  0.00  0.05  0.00
  227  1  0.4336    9   17.40  0.113  2.619    1.05  0.77  1.28  0.55  1.14  0.81  1.12  3.58  2.99  0.25  0.33  0.54  1.48  1.06  1.06  1.17  0.89  0.75  0.51  0.68      0.55  0.00  1.14  0.38  0.94  0.63  0.83  1.63  1.40  0.00  0.00  0.00  0.00  0.00  0.00  0.97  0.71  0.72  0.00  0.00     1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0      0.00  0.06  0.00  0.07  0.03  0.00  0.00  0.09  0.00  0.08  0.03  0.04  0.00  0.00  0.00  0.31  0.00  0.00  0.00  0.30
  228  0  0.6907   10   40.41  0.211  1.621    2.21  0.68  0.90  1.30  1.08  0.93  1.00  1.55  1.27  0.98  0.64  1.97  1.51  2.08  3.24  2.31  1.35  2.41  0.62  2.21      1.43  0.68  0.70  0.00  0.54  0.00  0.00  0.00  0.00  0.00  0.00  1.11  1.42  1.21  1.28  0.62  0.00  1.29  0.43  1.92     0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0      0.00  0.00  0.01  0.01  0.02  0.00  0.01  0.01  0.07  0.03  0.00  0.00  0.00  0.69  0.00  0.00  0.00  0.00  0.01  0.14
  229  1  0.6081   11   33.07  0.118  2.525    1.38  3.04  1.44  2.18  1.20  1.22  0.44  2.07  0.58  0.92  0.41  0.19  0.24  0.51  1.99  0.89  1.66  2.28  0.78  1.34      1.02  1.96  1.24  0.72  0.46  0.29  0.00  0.00  0.31  0.00  0.00  0.00  0.00  0.00  0.59  0.00  1.15  2.04  0.00  0.91     0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1      0.00  0.00  0.01  0.35  0.00  0.00  0.01  0.00  0.00  0.00  0.29  0.00  0.05  0.01  0.02  0.00  0.00  0.10  0.05  0.11
  230  0  0.3938    8   40.12  0.271  1.254    1.11  0.46  1.54  1.83  0.61  0.46  1.66  4.15  1.90  1.62  1.27  2.04  0.89  1.27  3.00  1.10  0.79  0.62  0.69  0.95      0.00  0.00  0.00  0.00  0.00  0.00  0.70  1.13  1.51  0.85  1.04  1.37  0.00  0.72  0.64  0.00  0.61  0.44  0.00  0.69     0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0      0.00  0.00  0.00  0.00  0.00  0.05  0.05  0.00  0.01  0.04  0.00  0.01  0.00  0.79  0.00  0.00  0.00  0.00  0.03  0.03
  231  0  0.5615   10    5.81  0.076  2.999    2.01  0.92  0.46  0.90  1.80  1.21  3.99  2.75  0.66  0.41  5.10  2.97  0.63  0.97  0.67  0.90  1.08  1.49  0.93  1.20      1.50  0.00  0.00  0.00  1.18  0.00  2.04  1.26  0.00  0.00  1.92  2.19  0.00  0.00  0.00  0.00  1.01  0.00  0.84  0.00     0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0      0.07  0.00  0.00  0.07  0.12  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.03  0.29  0.14  0.04  0.10  0.00  0.11  0.00
  232  1  0.6006   13   16.55  0.133  2.573    2.40  1.33  0.24  1.41  3.63  4.56  0.85  0.50  4.93  1.52  0.89  0.52  0.53  0.80  0.59  1.04  1.29  0.59  0.53  0.60      1.48  1.35  0.00  1.05  0.60  2.15  0.00  0.00  3.79  1.06  0.59  0.00  0.00  0.60  0.00  0.00  0.72  0.00  0.00  0.00     0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0      0.00  0.08  0.51  0.00  0.06  0.00  0.00  0.11  0.00  0.01  0.00  0.00  0.07  0.03  0.00  0.03  0.03  0.03  0.02  0.02
  233  1  0.4607   10   13.23  0.062  3.092    1.39  2.83  2.33  1.47  2.63  3.00  0.76  1.14  2.26  0.88  2.84  1.15  1.42  0.85  2.11  0.70  2.83  0.83  0.82  1.91      0.62  0.52  0.88  0.56  1.14  2.41  0.59  1.12  0.82  0.00  1.94  0.00  0.74  0.51  1.75  0.00  2.59  0.00  0.65  0.00     0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0      0.23  0.00  0.00  0.00  0.12  0.00  0.00  0.00  0.00  0.03  0.00  0.08  0.11  0.06  0.07  0.00  0.08  0.05  0.00  0.17
  234  1  0.5518    7    8.82  0.069  2.671    0.48  0.85  2.24  0.69  0.28  1.65  3.20  1.99  0.74  3.42  5.84  1.59  1.99  1.15  1.22  1.21  1.32  1.77  1.92  0.72      0.00  0.00  1.82  0.39  0.00  0.62  2.58  0.00  0.00  1.99  2.20  0.00  1.26  0.89  0.62  0.00  0.62  0.71  1.45  0.00     0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0      0.00  0.00  0.21  0.10  0.00  0.00  0.12  0.00  0.00  0.26  0.00  0.00  0.00  0.00  0.00  0.14  0.06  0.11  0.00  0.00
  235  1  0.3875   11   19.94  0.085  2.990    0.87  3.34  2.20  1.21  0.33  0.54  0.42  1.49  0.52  0.32  0.61  1.03  1.26  1.07  0.75  0.83  0.58  0.62  0.77  0.19      0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.21  0.00  0.00  0.00  0.38  0.00  0.62  0.00  0.00  0.00  0.00  0.66  0.00     0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0      0.00  0.11  0.04  0.00  0.10  0.00  0.02  0.04  0.00  0.08  0.00  0.08  0.00  0.15  0.00  0.00  0.05  0.32  0.00  0.02
  236  1  0.5266   11   20.19  0.055  3.213    1.53  2.11  0.34  0.27  3.38  5.83  1.61  1.50  3.47  2.87  0.80  1.63  1.80  1.79  1.96  0.19  1.41  0.79  2.46  1.48      0.76  0.00  0.00  0.00  2.28  0.00  1.07  0.00  1.87  0.84  0.71  0.00  1.35  1.11  1.38  0.00  0.75  0.00  1.47  0.80     0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0      0.03  0.00  0.00  0.11  0.00  0.09  0.00  0.02  0.07  0.07  0.19  0.17  0.00  0.12  0.08  0.00  0.00  0.00  0.03  0.00
  237  1  0.6094   12   18.04  0.117  2.739    0.83  0.90  0.72  1.26  1.17  1.37  2.26  0.49  2.10  1.06  0.84  0.78  0.13  0.67  1.05  1.71  0.50  0.40  0.78  1.00      0.82  0.00  0.00  1.04  0.55  0.75  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.54  0.00  0.00  0.00  0.00  0.00  0.00     1 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0      0.44  0.00  0.00  0.03  0.07  0.03  0.13  0.00  0.00  0.02  0.03  0.07  0.00  0.00  0.00  0.08  0.01  0.08  0.00  0.02
  238  0  0.6864   12   29.45  0.092  2.924    4.13  2.37  1.32  1.84  1.05  1.31  0.84  2.18  0.95  1.26  0.50  0.37  0.29  0.73  0.73  0.53  0.79  1.19  0.91  1.76      3.67  2.22  0.96  1.14  0.64  0.70  0.00  1.46  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  1.13     1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0      0.02  0.04  0.20  0.00  0.00  0.00  0.02  0.03  0.16  0.00  0.31  0.07  0.00  0.00  0.06  0.02  0.06  0.00  0.00  0.02
  239  1  0.5974   12   23.26  0.165  2.151    2.08  1.92  0.66  1.15  0.81  0.63  0.81  0.97  1.97  0.32  0.97  1.00  0.74  1.08  0.94  0.40  0.55  1.74  0.98  1.23      1.98  1.63  0.55  0.00  0.00  0.00  0.00  0.00  1.11  0.00  0.00  1.00  0.58  0.00  0.00  0.00  0.00  0.00  0.86  0.00     0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0      0.00  0.02  0.59  0.00  0.00  0.03  0.00  0.14  0.00  0.01  0.01  0.04  0.03  0.01  0.02  0.00  0.00  0.00  0.01  0.08
  240  1  0.4457   10   22.08  0.141  2.464    1.99  0.35  1.26  2.28  0.60  0.85  1.02  1.07  2.37  1.20  2.59  1.28  1.89  1.64  1.29  3.02  1.29  0.82  1.14  0.90      0.00  0.00  0.76  1.90  0.00  0.00  0.00  0.83  0.00  0.00  1.71  0.76  1.15  0.86  0.54  0.77  0.00  0.80  0.00  0.00     0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0      0.00  0.00  0.49  0.04  0.00  0.03  0.05  0.12  0.00  0.02  0.00  0.07  0.00  0.03  0.00  0.00  0.00  0.00  0.02  0.13
  241  1  0.6104   11   16.50  0.086  2.913    1.15  1.16  0.86  1.79  0.52  0.29  1.92  1.73  0.43  0.74  2.49  3.61  2.19  2.22  1.73  1.00  0.70  0.73  0.42  0.46      0.90  0.74  0.68  1.07  0.00  0.00  0.93  0.66  0.00  0.00  0.00  3.02  0.87  0.00  0.73  0.60  0.00  0.64  0.00  0.00     0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0      0.25  0.00  0.11  0.00  0.18  0.05  0.00  0.02  0.22  0.00  0.00  0.00  0.01  0.03  0.00  0.03  0.00  0.00  0.05  0.05
  242  1  0.4109   13   14.34  0.062  3.352    2.92  3.97  0.33  0.41  0.70  0.26  0.38  1.57  0.81  0.98  0.37  0.94  1.28  0.59  0.44  0.68  0.89  0.49  0.24  0.89      0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.87  0.41  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.80     0 0 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 1      0.03  0.07  0.00  0.00  0.00  0.13  0.00  0.00  0.09  0.00  0.02  0.00  0.07  0.03  0.04  0.09  0.25  0.10  0.05  0.03
  243  1  0.5730   10    6.33  0.064  3.053    0.66  1.14  1.11  0.43  0.39  0.74  0.25  1.42  1.80  0.50  2.94  1.88  1.17  0.89  0.39  0.61  2.35  2.63  0.38  0.54      0.00  0.60  0.67  0.00  0.00  0.00  0.00  0.00  0.62  0.00  1.88  1.12  0.83  0.48  0.00  0.00  0.00  0.55  0.00  0.00     0 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0      0.11  0.23  0.00  0.18  0.10  0.00  0.00  0.05  0.00  0.07  0.03  0.10  0.11  0.00  0.02  0.00  0.00  0.00  0.00  0.00
  244  1  0.5280    8   15.91  0.124  2.489    0.86  0.46  0.64  0.93  0.48  0.77  2.37  0.55  3.30  0.46  0.79  0.41  0.56  0.53  0.80  0.64  0.67  0.10  1.06  0.82      0.00  0.00  0.00  0.55  0.41  0.00  0.76  0.00  3.02  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.49  0.00  0.00  0.00     0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1      0.00  0.07  0.00  0.00  0.02  0.04  0.41  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.13  0.00  0.05  0.17  0.11  0.00
  245  1  0.4784   12   19.90  0.126  2.674    1.56  3.21  0.61  0.58  1.00  0.81  1.21  1.58  1.70  1.71  1.13  2.43  1.48  0.65  1.34  0.80  1.62  0.41  0.18  0.66      1.45  1.59  0.69  0.00  0.00  0.00  0.75  0.51  0.81  0.83  0.73  2.22  0.00  0.00  1.08  0.00  1.11  0.00  0.00  0.74     1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1      0.04  0.00  0.01  0.00  0.00  0.00  0.06  0.10  0.08  0.01  0.04  0.07  0.01  0.00  0.00  0.00  0.00  0.47  0.04  0.06
  246  0  0.4610   13   35.80  0.122  2.529    1.65  3.05  2.14  1.79  0.93  2.72  0.24  0.68  1.46  1.42  0.46  0.95  1.54  2.13 15.84  5.87  1.19  1.71  0.81  0.53      0.60  1.54  0.50  0.71  0.00  2.17  0.00  0.47  0.00  0.00  0.00  0.00  0.00  0.92  2.45  1.95  0.00  0.62  0.78  0.00     0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0      0.04  0.00  0.02  0.00  0.00  0.01  0.02  0.00  0.01  0.20  0.03  0.00  0.02  0.04  0.43  0.00  0.00  0.01  0.00  0.16
  247  0  0.4186    8    9.07  0.053  2.870    0.78  0.67  2.58  0.60  0.49  0.61  0.36  0.78  1.38  2.89  2.06  0.73  1.15  0.59  0.73  0.54  0.33  0.38  2.41  4.43      0.00  0.00  0.00  0.32  0.00  0.00  0.00  0.00  0.00  1.97  0.64  0.72  0.60  0.00  0.00  0.00  0.00  0.00  2.54  0.85     0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0      0.12  0.00  0.18  0.07  0.15  0.00  0.18  0.00  0.00  0.10  0.00  0.00  0.00  0.04  0.00  0.00  0.16  0.00  0.00  0.00
  248  1  0.3984   14   26.24  0.070  3.273    0.44  0.53  0.60  0.50  1.44  1.13  0.64  1.01  1.04  0.82  0.34  0.46  1.26  1.11  1.39  2.03  0.53  1.05  0.58  2.67      0.00  0.00  0.00  0.00  0.00  0.80  0.00  0.00  0.00  0.00  0.00  0.00  0.90  0.96  0.76  1.23  0.00  0.76  0.00  2.35     0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0      0.08  0.00  0.02  0.00  0.00  0.04  0.09  0.08  0.00  0.03  0.07  0.21  0.03  0.01  0.01  0.05  0.03  0.00  0.23  0.00
  249  0  0.3962    7   15.58  0.113  2.420    0.76  1.23  0.42  0.57  1.02  0.97  0.46  0.73  0.56  1.18  5.04  2.00  0.46  0.45  0.94  0.28  1.25  0.84  1.23  0.77      0.00  0.41  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  4.59  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.55  0.00     0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0      0.00  0.02  0.03  0.00  0.17  0.00  0.00  0.00  0.36  0.12  0.00  0.17  0.00  0.00  0.00  0.00  0.00  0.00  0.14  0.00
  250  0  0.4538   12   20.02  0.089  3.004    0.83  2.38  0.47  0.83  1.37  1.55  1.90  2.39  2.17  1.38  1.39  0.84  1.26  1.26  1.66  0.51  2.17  2.84  0.39  0.43      0.46  0.48  0.00  0.50  0.00  1.01  1.82  1.87  0.99  1.18  0.00  0.00  1.02  0.00  1.49  0.00  1.62  2.02  0.00  0.00     0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1      0.33  0.04  0.00  0.12  0.00  0.00  0.03  0.02  0.02  0.00  0.06  0.00  0.10  0.00  0.14  0.00  0.05  0.00  0.02  0.06
  251  1  0.6393   11   14.05  0.087  2.948    1.00  0.95  0.49  0.58  3.44  1.55  1.60  3.34  0.48  0.71  0.17  0.36  1.07  2.79  0.41  0.34  1.14  1.95  0.83  0.41      0.00  0.74  0.00  0.00  1.68  0.00  0.00  1.71  0.00  0.00  0.00  0.00  0.00  0.89  0.00  0.00  0.00  1.41  0.38  0.00     1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0      0.00  0.00  0.00  0.03  0.02  0.05  0.15  0.31  0.07  0.00  0.00  0.00  0.08  0.02  0.00  0.00  0.02  0.13  0.00  0.13
  252  1  0.5467   13   15.76  0.052  3.385    1.00  2.53  2.37  1.91  0.77  0.22  2.02  1.03  1.32  1.83  0.83  0.93  0.71  0.50  1.03  0.81  0.98  1.27  2.25  0.78      0.59  2.28  2.41  0.66  0.00  0.00  0.53  0.62  0.81  1.65  0.00  0.00  0.00  0.00  0.00  0.39  1.01  0.00  1.85  0.00     0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0      0.06  0.18  0.05  0.15  0.00  0.00  0.00  0.07  0.03  0.00  0.08  0.01  0.00  0.05  0.01  0.00  0.08  0.00  0.11  0.12
  253  0  0.4118   10   17.21  0.106  2.775    0.89  0.95  0.54  0.52  0.82  0.28  2.31  0.72  0.60  0.32  0.91  0.70  3.18  5.50  0.79  0.76  0.91  1.46  0.54  0.40      0.00  0.92  0.00  0.00  0.62  0.00  0.76  0.00  0.00  0.00  0.00  0.00  1.62  4.40  0.67  0.59  0.79  0.00  0.00  0.00     0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0      0.06  0.00  0.00  0.00  0.00  0.02  0.12  0.05  0.00  0.00  0.00  0.05  0.38  0.00  0.08  0.00  0.02  0.13  0.08  0.00
  254  0  0.4281   14   10.86  0.072  3.234    0.52  0.99  0.72  1.43  0.71  0.97  0.49  0.61  1.48  0.49  0.71  1.56  1.14  0.92  0.36  0.47  1.27  0.72  0.45  0.65      0.00  0.71  0.57  1.40  0.00  0.00  0.00  0.00  0.00  0.38  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.53     0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0      0.00  0.00  0.00  0.03  0.02  0.00  0.09  0.03  0.00  0.26  0.03  0.01  0.05  0.00  0.02  0.03  0.10  0.15  0.15  0.02
  255  0  0.4484   13   26.58  0.071  3.169    0.80  1.10  1.90  3.76  0.99  0.26  1.48  1.12  0.37  0.52  0.82  0.87  1.30  0.93  0.90  0.78  1.29  0.69  0.28  0.49      0.58  0.00  0.00  2.47  0.00  0.00  0.00  0.77  0.00  0.00  0.62  0.00  0.81  0.00  0.57  0.00  0.00  0.00  0.00  0.00     0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0      0.01  0.05  0.01  0.00  0.07  0.04  0.00  0.24  0.13  0.00  0.00  0.00  0.01  0.01  0.10  0.04  0.00  0.00  0.17  0.11
  256  1  0.4013   11    8.76  0.069  3.106    2.42  0.93  0.44  0.29  3.07  1.21  0.41  1.55  0.71  0.67  1.06  0.98  2.23  1.08  1.24  1.48  0.46  0.33  0.39  0.19      0.80  0.00  0.00  0.00  2.01  0.80  0.00  1.38  0.00  0.00  0.80  0.55  1.66  1.09  0.00  0.79  0.00  0.00  0.00  0.00     0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0      0.00  0.00  0.00  0.05  0.11  0.06  0.00  0.06  0.00  0.02  0.00  0.00  0.00  0.07  0.00  0.09  0.11  0.01  0.24  0.19
  257  0  0.4510    7    8.43  0.183  2.059    0.30  0.52  0.59  0.17  0.15  0.31  0.71  0.87  1.10  0.32  1.49  0.56  1.05  1.38  0.94  0.67  0.71  2.81  0.85  1.10      0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.70  0.00  0.90  0.00  0.00  1.20  0.82  0.00  0.00  0.00  0.00  1.04     1 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 1      0.55  0.00  0.00  0.00  0.03  0.13  0.00  0.00  0.04  0.03  0.00  0.00  0.12  0.00  0.00  0.00  0.00  0.00  0.09  0.00
  258  0  0.3866   10   11.28  0.142  2.527    0.06  0.14  0.84  0.62  3.57  2.90  1.38  0.89  1.00  1.10  0.35  1.26  0.52  0.43  1.47  1.65  0.91  2.07  0.69  0.56      0.00  0.00  0.00  0.00  1.46  2.75  0.55  0.81  0.88  0.00  0.00  0.92  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00     1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0      0.00  0.00  0.04  0.00  0.06  0.05  0.07  0.10  0.00  0.04  0.02  0.50  0.00  0.05  0.00  0.07  0.00  0.00  0.00  0.00
  259  0  0.4589   10   17.48  0.105  2.833    0.80  2.48  2.13  2.82  0.84  1.00  1.65  1.99  1.13  0.78  0.67  1.21  1.59  1.76  0.62  0.77  1.18  0.73  2.04  1.24      0.00  0.00  1.64  1.51  0.00  0.71  0.00  0.52  0.73  0.72  0.00  0.60  0.72  0.00  0.00  0.82  1.04  0.00  0.79  0.74     0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0      0.00  0.00  0.09  0.09  0.09  0.00  0.00  0.39  0.00  0.03  0.00  0.00  0.06  0.04  0.00  0.00  0.00  0.08  0.03  0.09
  260  1  0.5283   11   18.48  0.096  2.859    0.29  0.43  0.93  0.83  0.46  0.79  1.11  0.74  1.12  0.92  1.27  3.87  0.43  0.66  1.01  1.89  2.78  2.21  0.91  1.01      0.00  0.00  0.50  0.00  0.00  0.00  0.00  0.00  0.79  0.00  0.69  1.25  0.00  0.00  0.54  0.91  2.29  0.00  0.67  0.63     0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1      0.04  0.05  0.00  0.01  0.00  0.04  0.00  0.00  0.23  0.00  0.00  0.06  0.00  0.10  0.32  0.00  0.07  0.02  0.07  0.00
